platform,cpu,compiler,algorithm,backend,operation,size_bytes,sample,elapsed_ns,bytes_processed,ns_per_byte,gbps,cycles_per_byte,status
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-4k,block,1048576,12,8016000,1048576,7.644653320,0.130810379,22.897657394,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-4k,block,1048576,13,8040500,1048576,7.668018341,0.130411790,22.967498779,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-4k,block,1048576,14,8110700,1048576,7.734966278,0.129283046,23.168185234,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-4k,block,1048576,15,8433200,1048576,8.042526245,0.124339041,24.089160919,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,64,1,2073300,262144,7.909011841,0.126438046,23.691352844,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,64,2,2070500,262144,7.898330688,0.126609032,23.658004761,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,64,3,2071300,262144,7.901382446,0.126560131,23.666778564,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,64,4,2070100,262144,7.896804810,0.126633496,23.653945923,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,64,5,2070000,262144,7.896423340,0.126639614,23.651840210,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,64,6,2070600,262144,7.898712158,0.126602917,23.658340454,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,64,7,2078900,262144,7.930374146,0.126097455,23.753051758,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,64,8,2124500,262144,8.104324341,0.123390916,24.275386810,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,64,9,2124800,262144,8.105468750,0.123373494,24.278396606,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,64,10,2136300,262144,8.149337769,0.122709357,24.409538269,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,64,11,2111700,262144,8.055496216,0.124138845,24.127998352,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,64,12,2076700,262144,7.921981812,0.126231040,23.728523254,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,64,13,2075000,262144,7.915496826,0.126334458,23.709228516,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,64,14,2074800,262144,7.914733887,0.126346636,23.707107544,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,64,15,2210000,262144,8.430480957,0.118617195,25.251651764,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,512,1,2148400,262144,8.195495605,0.122018246,24.548927307,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,512,2,2104100,262144,8.026504517,0.124587234,24.041915894,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,512,3,2116500,262144,8.073806763,0.123857312,24.183006287,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,512,4,2068000,262144,7.888793945,0.126762089,23.629219055,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,512,5,2057400,262144,7.848358154,0.127415184,23.507827759,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,512,6,2057300,262144,7.847976685,0.127421378,23.506370544,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,512,7,2057700,262144,7.849502563,0.127396608,23.510345459,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,512,8,2058300,262144,7.851791382,0.127359471,23.518218994,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,512,9,2057500,262144,7.848739624,0.127408991,23.509056091,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,512,10,2058200,262144,7.851409912,0.127365659,23.516929626,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,512,11,2058000,262144,7.850646973,0.127378037,23.514968872,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,512,12,2057500,262144,7.848739624,0.127408991,23.509376526,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,512,13,2058100,262144,7.851028442,0.127371848,23.516563416,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,512,14,2058200,262144,7.851409912,0.127365659,23.517257690,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,512,15,2057200,262144,7.847595215,0.127427571,23.505004883,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,4096,1,2087200,262144,7.962036133,0.125596014,23.856689453,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,4096,2,2053800,262144,7.834625244,0.127638524,23.467506409,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,4096,3,2050200,262144,7.820892334,0.127862648,23.426391602,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,4096,4,2050100,262144,7.820510864,0.127868884,23.424758911,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,4096,5,2049700,262144,7.818984985,0.127893838,23.420341492,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,4096,6,2049500,262144,7.818222046,0.127906319,23.417755127,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,4096,7,2050300,262144,7.821273804,0.127856411,23.426445007,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,4096,8,2050600,262144,7.822418213,0.127837706,23.430320740,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,4096,9,2055800,262144,7.842254639,0.127514350,23.490249634,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,4096,10,2053600,262144,7.833862305,0.127650954,23.465034485,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,4096,11,2051500,262144,7.825851440,0.127781623,23.439933777,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,4096,12,2052500,262144,7.829666138,0.127719367,23.452072144,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,4096,13,2049700,262144,7.818984985,0.127893838,23.419731140,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,4096,14,2059900,262144,7.857894897,0.127260547,23.536231995,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,4096,15,2055300,262144,7.840347290,0.127545371,23.484123230,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,8192,1,2050300,262144,7.821273804,0.127856411,23.427566528,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,8192,2,2049900,262144,7.819747925,0.127881360,23.421287537,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,8192,3,2051700,262144,7.826614380,0.127769167,23.442405701,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,8192,4,2049400,262144,7.817840576,0.127912560,23.415840149,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,8192,5,2050200,262144,7.820892334,0.127862648,23.425666809,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,8192,6,2064400,262144,7.875061035,0.126983143,23.587936401,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,8192,7,2049100,262144,7.816696167,0.127931287,23.413246155,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,8192,8,2049200,262144,7.817077637,0.127925044,23.414413452,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,8192,9,2050600,262144,7.822418213,0.127837706,23.430145264,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,8192,10,2058400,262144,7.852172852,0.127353284,23.518493652,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,8192,11,2050100,262144,7.820510864,0.127868884,23.424919128,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,8192,12,2049900,262144,7.819747925,0.127881360,23.423004150,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,8192,13,2049900,262144,7.819747925,0.127881360,23.422958374,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,8192,14,2051100,262144,7.824325562,0.127806543,23.436172485,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,8192,15,2049900,262144,7.819747925,0.127881360,23.421928406,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,65536,1,2059700,262144,7.857131958,0.127272904,23.535156250,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,65536,2,2059700,262144,7.857131958,0.127272904,23.534034729,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,65536,3,2060300,262144,7.859420776,0.127235839,23.541152954,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,65536,4,2068000,262144,7.888793945,0.126762089,23.628189087,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,65536,5,2063100,262144,7.870101929,0.127063157,23.573554993,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,65536,6,2060100,262144,7.858657837,0.127248192,23.538703918,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,65536,7,2065000,262144,7.877349854,0.126946247,23.595451355,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,65536,8,2060400,262144,7.859802246,0.127229664,23.541679382,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,65536,9,2059200,262144,7.855224609,0.127303807,23.527877808,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,65536,10,2059300,262144,7.855606079,0.127297625,23.530570984,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,65536,11,2059000,262144,7.854461670,0.127316173,23.526062012,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,65536,12,2059400,262144,7.855987549,0.127291444,23.531105042,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,65536,13,2059800,262144,7.857513428,0.127266725,23.535453796,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,65536,14,2062400,262144,7.867431641,0.127106284,23.564903259,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,65536,15,2060300,262144,7.859420776,0.127235839,23.540466309,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,1048576,1,8254700,1048576,7.872295380,0.127027754,23.585590363,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,1048576,2,8259500,1048576,7.876873016,0.126953932,23.593175888,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,1048576,3,8258100,1048576,7.875537872,0.126975454,23.588960648,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,1048576,4,8276200,1048576,7.892799377,0.126697760,23.640748978,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,1048576,5,8243400,1048576,7.861518860,0.127201883,23.547340393,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,1048576,6,8370100,1048576,7.982349396,0.125276401,23.908883095,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,1048576,7,8266500,1048576,7.883548737,0.126846428,23.612854004,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,1048576,8,8752600,1048576,8.347129822,0.119801659,25.001704216,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,1048576,9,8421700,1048576,8.031558990,0.124508828,24.056379318,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,1048576,10,8255300,1048576,7.872867584,0.127018521,23.580936432,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,1048576,11,8441500,1048576,8.050441742,0.124216786,24.112751961,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,1048576,12,8545300,1048576,8.149433136,0.122707921,24.409446716,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,1048576,13,8452800,1048576,8.061218262,0.124050729,24.145164490,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,1048576,14,8262200,1048576,7.879447937,0.126912445,23.600801468,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-1k,block,1048576,15,8370900,1048576,7.983112335,0.125264428,23.911264420,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-2k,block,64,1,2681500,262144,10.229110718,0.097760209,30.644241333,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-2k,block,64,2,2959000,262144,11.287689209,0.088592092,33.809360504,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-2k,block,64,3,2813500,262144,10.732650757,0.093173627,32.147377014,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-2k,block,64,4,2758300,262144,10.522079468,0.095038248,31.517005920,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-2k,block,64,5,2739600,262144,10.450744629,0.095686962,31.302330017,ok
Windows-x86_64,13th Gen Intel(R) Core(TM) i9-13900H,clang-22.1.8 (https://github.com/msys2/MINGW-packages 6e4e79c2f86eeb534e324e583f2057dc9fd5ecab),SM4-128,ttable-2k,block,64,6,2699100,262144,10.296249390,0.097122745,30.839218140,ok
